,Unnamed: 0,Reference,Year,Compartment,Sample size,Country,Continent,Additive,Additive Abbrev,CAS Number,Additive function,Chemical class,Taxon,Species name,Biota Tissue,Stats,Concentration orig,Units,Polymer Composition,Factor conversion,Concentration in ug/g (ug/L for liquid),Concentration(ug/g),Common Additives,ConcentrationLog,Polymer Types,Polymers Number,Key Polymer,Bioacumulation factor
1710,2268,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,4.41,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,4.41,4.41,,1.483874689458755,,,,
1711,2269,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,2.26,mg/kg,"mix of PE, PP, PET possible",1.0,2.26,2.26,,0.8153648132841944,,,,
1712,2270,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,4.35,mg/kg,"mix of PS, PUR, PEVA possible",1.0,4.35,4.35,,1.470175845100593,,,,
1713,2271,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,2.93,mg/kg,unknown,1.0,2.93,2.93,,1.075002423028976,,,,
1714,2272,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,3.28,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,3.28,3.28,,1.187843422396052,,,,
1715,2273,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,2.27,mg/kg,"mix of PE, PP, PET possible",1.0,2.27,2.27,,0.8197798314933114,,,,
1716,2274,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,3.49,mg/kg,"mix of PS, PUR, PEVA possible",1.0,3.49,3.49,,1.249901736214336,,,,
1717,2275,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,1.82,mg/kg,unknown,1.0,1.82,1.82,,0.598836501088704,,,,
1718,2276,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,3.02,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,3.02,3.02,,1.105256831386778,,,,
1719,2277,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,2.04,mg/kg,"mix of PE, PP, PET possible",1.0,2.04,2.04,,0.712949807856125,,,,
1720,2278,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,4.78,mg/kg,"mix of PS, PUR, PEVA possible",1.0,4.78,4.78,,1.564440546503365,,,,
1721,2279,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,2.31,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,2.31,2.31,,0.8372475245337022,,,,
1722,2280,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,2.06,mg/kg,"mix of PE, PP, PET possible",1.0,2.06,2.06,,0.7227059828014898,,,,
1723,2281,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,2.89,mg/kg,"mix of PS, PUR, PEVA possible",1.0,2.89,2.89,,1.061256502124341,,,,
1724,2282,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,3.27,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,3.27,3.27,,1.184789984909162,,,,
1725,2283,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,2.3,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,2.3,2.3,,0.8329091229351039,,,,
1726,2284,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,2.07,mg/kg,"mix of PE, PP, PET possible",1.0,2.07,2.07,,0.7275486072772777,,,,
1727,2285,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,1.99,mg/kg,unknown,1.0,1.99,1.99,,0.688134638736401,,,,
1728,2286,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,3.34,mg/kg,"mix of PS, PUR, PEVA possible",1.0,3.34,3.34,,1.205970806988609,,,,
1729,2287,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,3.02,mg/kg,"mix of PE, PP, PET possible",1.0,3.02,3.02,,1.105256831386778,,,,
1730,2288,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,2.76,mg/kg,unknown,1.0,2.76,2.76,,1.015230679729058,,,,
1731,2289,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Aluminum,Al,7429-90-5,,Inorganic/Elemental,,,,mean,2.45,mg/kg,"mix of PS, PUR, PEVA possible",1.0,2.45,2.45,,0.8960880245566357,,,,
1732,2290,Kuhn et al 2018,2016,Plastic,6,"Texel Island, Netherlands",Europe,Iron,Fe,7439-89-6,Colorant (Turner and Kwan 2016 cite Szycher 1999; Prunier et al 2016),Inorganic/Elemental,,,,mean,1591.2,ug/g,"89% PE and PP, diverse mixture though",1.0,1591.2,1591.2,,7.372243727539763,,,,
1733,2291,Kuhn et al 2018,2016,Plastic,3,"Texel Island, Netherlands",Europe,Iron,Fe,7439-89-6,Colorant (Turner and Kwan 2016 cite Szycher 1999; Prunier et al 2016),Inorganic/Elemental,,,,mean,1835.2,ug/g,"89% PE and PP, diverse mixture though",1.0,1835.2,1835.2,,7.514908746375106,,,,
1734,2292,Prunier et al 2019,2014-2015,Plastic,13,,Pelagic,Iron,Fe,7439-89-6,Colorant (Turner and Kwan 2016 cite Szycher 1999; Prunier et al 2016),Inorganic/Elemental,,,,mean,123.9,ug/g,PE,1.0,123.9,123.9,,4.819474788635096,,,,
1735,2293,Prunier et al 2019,2014-2015,Plastic,4,,Pelagic,Iron,Fe,7439-89-6,Colorant (Turner and Kwan 2016 cite Szycher 1999; Prunier et al 2016),Inorganic/Elemental,,,,mean,28.7175,ug/g,PE,1.0,28.7175,28.7175,,3.357506693037422,,,,
1736,2294,Turner & Lau 2016,2015,Plastic,27,"Tregantle, Whitsand Bay, England",Asia,Iron,Fe,7439-89-6,Colorant (Turner and Kwan 2016 cite Szycher 1999; Prunier et al 2016),Inorganic/Elemental,,,,mean,9560.0,ug/g,PS mostly foam,1.0,9560.0,9560.0,,9.165343006045447,,,,
1737,2295,Turner and Holmes 2011,Not Reported,Plastic,5,Malta,Europe,Iron,Fe,7439-89-6,Metals,Inorganic/Elemental,,,,mean,6.37,ug/g,PE,1.0,6.37,6.37,,1.851599469584072,,,,
1738,2296,Turner and Holmes 2011,Not Reported,Plastic,5,Malta,Europe,Iron,Fe,7439-89-6,Metals,Inorganic/Elemental,,,,mean,16.8,ug/g,PE,1.0,16.8,16.8,,2.821378886409213,,,,
1739,2297,Turner and Holmes 2011,Not Reported,Plastic,5,Malta,Europe,Iron,Fe,7439-89-6,Metals,Inorganic/Elemental,,,,mean,7.07,ug/g,PE,1.0,7.07,7.07,,1.955860479908481,,,,
1740,2298,Turner and Holmes 2011,Not Reported,Plastic,5,Malta,Europe,Iron,Fe,7439-89-6,Metals,Inorganic/Elemental,,,,mean,13.85,ug/g,PE,1.0,13.85,13.85,,2.628285232633348,,,,
1741,2299,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,5.16,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,5.16,5.16,,1.640936579493471,,,,
1742,2300,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,4.33,mg/kg,"mix of PE, PP, PET possible",1.0,4.33,4.33,,1.465567542014399,,,,
1743,2301,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,5.55,mg/kg,"mix of PS, PUR, PEVA possible",1.0,5.55,5.55,,1.713797927758343,,,,
1744,2302,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,2.85,mg/kg,unknown,1.0,2.85,2.85,,1.047318994280559,,,,
1745,2303,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,5.17,mg/kg,"mix of PS, PUR, PEVA possible",1.0,5.17,5.17,,1.642872688520338,,,,
1746,2304,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,6.87,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,6.87,6.87,,1.927164106234258,,,,
1747,2305,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,4.85,mg/kg,"mix of PE, PP, PET possible",1.0,4.85,4.85,,1.578978704949392,,,,
1748,2306,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,16.29,mg/kg,"mix of PS, PUR, PEVA possible",1.0,16.29,16.29,,2.790551422613954,,,,
1749,2307,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,6.69,mg/kg,unknown,1.0,6.69,6.69,,1.900613874140137,,,,
1750,2308,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,10.1,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,10.1,10.1,,2.312535423847214,,,,
1751,2309,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,3.16,mg/kg,"mix of PE, PP, PET possible",1.0,3.16,3.16,,1.150572027598821,,,,
1752,2310,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,30.35,mg/kg,"mix of PS, PUR, PEVA possible",1.0,30.35,30.35,,3.412796517505507,,,,
1753,2311,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,8.64,mg/kg,unknown,1.0,8.64,8.64,,2.156402582815964,,,,
1754,2312,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,11.7,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,11.7,11.7,,2.45958884180371,,,,
1755,2313,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.57,mg/kg,"mix of PE, PP, PET possible",1.0,1.57,1.57,,0.4510756193602167,,,,
1756,2314,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,6.48,mg/kg,"mix of PS, PUR, PEVA possible",1.0,6.48,6.48,,1.868720510364183,,,,
1757,2315,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.8,mg/kg,unknown,1.0,1.8,1.8,,0.5877866649021191,,,,
1758,2316,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,7.52,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,7.52,7.52,,2.017566137961748,,,,
1759,2317,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,2.01,mg/kg,"mix of PE, PP, PET possible",1.0,2.01,2.01,,0.6981347220709843,,,,
1760,2318,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.77,mg/kg,unknown,1.0,1.77,1.77,,0.5709795465857378,,,,
1761,2319,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,3.02,mg/kg,"mix of PS, PUR, PEVA possible",1.0,3.02,3.02,,1.105256831386778,,,,
1762,2320,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,13.49,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,13.49,13.49,,2.601948670219664,,,,
1763,2321,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,2.52,mg/kg,"mix of PE, PP, PET possible",1.0,2.52,2.52,,0.9242589015233319,,,,
1764,2322,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,8.32,mg/kg,"mix of PS, PUR, PEVA possible",1.0,8.32,8.32,,2.118662254833117,,,,
1765,2323,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,3.19,mg/kg,unknown,1.0,3.19,3.19,,1.160020916796753,,,,
1766,2324,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,7.29,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,7.29,7.29,,1.986503546020567,,,,
1767,2325,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,2.46,mg/kg,"mix of PE, PP, PET possible",1.0,2.46,2.46,,0.9001613499442714,,,,
1768,2326,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,4.66,mg/kg,"mix of PS, PUR, PEVA possible",1.0,4.66,4.66,,1.539015448137555,,,,
1769,2327,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.9,mg/kg,unknown,1.0,1.9,1.9,,0.6418538861723947,,,,
1770,2328,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,4.9,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,4.9,4.9,,1.589235205116581,,,,
1771,2329,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.95,mg/kg,"mix of PE, PP, PET possible",1.0,1.95,1.95,,0.6678293725756554,,,,
1772,2330,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,4.89,mg/kg,"mix of PS, PUR, PEVA possible",1.0,4.89,4.89,,1.587192303486781,,,,
1773,2331,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,4.04,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,4.04,4.04,,1.396244691973059,,,,
1774,2332,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.14,mg/kg,"mix of PE, PP, PET possible",1.0,1.14,1.14,,0.131028262406404,,,,
1775,2333,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.81,mg/kg,"mix of PS, PUR, PEVA possible",1.0,1.81,1.81,,0.5933268452777344,,,,
1776,2334,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,4.04,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,4.04,4.04,,1.396244691973059,,,,
1777,2335,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.35,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,1.35,1.35,,0.3001045924503382,,,,
1778,2336,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.53,mg/kg,"mix of PE, PP, PET possible",1.0,1.53,1.53,,0.4252677354043441,,,,
1779,2337,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.04,mg/kg,unknown,1.0,1.04,1.04,,0.03922071315328133,,,,
1780,2338,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.5,mg/kg,"mix of PS, PUR, PEVA possible",1.0,1.5,1.5,,0.4054651081081644,,,,
1781,2339,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,4.17,mg/kg,"mix of PE, PP, PET possible",1.0,4.17,4.17,,1.42791603581071,,,,
1782,2340,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,1.18,mg/kg,unknown,1.0,1.18,1.18,,0.1655144384775733,,,,
1783,2341,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Iron,Fe,7439-89-6,,Inorganic/Elemental,,,,mean,3.43,mg/kg,"mix of PS, PUR, PEVA possible",1.0,3.43,3.43,,1.232560261177849,,,,
1784,2342,Kuhn et al 2018,2016,Plastic,6,"Texel Island, Netherlands",Europe,Lead,Pb,7439-92-1,Multiple,Inorganic/Elemental,,,,mean,170.8,ug/g,"89% PE and PP, diverse mixture though",1.0,170.8,170.8,,5.14049328135447,,,,
1785,2343,Kuhn et al 2018,2016,Plastic,3,"Texel Island, Netherlands",Europe,Lead,Pb,7439-92-1,Multiple,Inorganic/Elemental,,,,mean,175.0,ug/g,"89% PE and PP, diverse mixture though",1.0,175.0,175.0,,5.164785973923514,,,,
1786,2344,Kuhn et al 2018,2016,Plastic,6,"Texel Island, Netherlands",Europe,Lead,Pb,7439-92-1,Multiple,Inorganic/Elemental,,,,mean,156.5,ug/g,"89% PE and PP, diverse mixture though",1.0,156.5,156.5,,5.053056009980208,,,,
1787,2345,Prunier et al 2019,2014-2015,Plastic,13,,Pelagic,Lead,Pb,7439-92-1,Multiple,Inorganic/Elemental,,,,mean,864.9762,ug/g,PE,1.0,864.9762,864.9762,,6.762701992102483,,,,
1788,2346,Prunier et al 2019,2014-2015,Plastic,4,,Pelagic,Lead,Pb,7439-92-1,Multiple,Inorganic/Elemental,,,,mean,44.9575,ug/g,PE,1.0,44.9575,44.9575,,3.805717599057215,,,,
1789,2347,Turner & Lau 2016,2015,Plastic,27,"Tregantle, Whitsand Bay, England",Asia,Lead,Pb,7439-92-1,Multiple,Inorganic/Elemental,,,,mean,23.0,ug/g,PS mostly foam,1.0,23.0,23.0,,3.13549421592915,,,,
1790,2348,Nakashima et al 2012,2009,Plastic,545,"Ookushi Beach, Goto Islands, Nagasaki,Japan",Asia,Lead,Pb,7439-92-1,Multiple,Inorganic/Elemental,,,,mean,0.078,mg/g,PE,0.001,78.0,78.0,,4.356708826689592,,,,
1791,2349,Nakashima et al 2012,2009,Plastic,292,"Ookushi Beach, Goto Islands, Nagasaki,Japan",Asia,Lead,Pb,7439-92-1,Multiple,Inorganic/Elemental,,,,mean,0.063,mg/g,PP,0.001,63.0,63.0,,4.143134726391533,,,,
1792,2350,Nakashima et al 2012,2009,Plastic,17,"Ookushi Beach, Goto Islands, Nagasaki,Japan",Asia,Lead,Pb,7439-92-1,Multiple,Inorganic/Elemental,,,,mean,13.5,mg/g,PVC,0.001,13500.0,13500.0,,9.51044496442652,,,,
1793,2351,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.85,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,0.85,0.85,,-0.1625189294977749,,,,
1794,2352,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.39,mg/kg,"mix of PE, PP, PET possible",1.0,0.39,0.39,,-0.941608539858445,,,,
1795,2353,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.27,mg/kg,"mix of PS, PUR, PEVA possible",1.0,0.27,0.27,,-1.309333319983762,,,,
1796,2354,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.17,mg/kg,unknown,1.0,0.17,0.17,,-1.771956841931875,,,,
1797,2355,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.24,mg/kg,"mix of PS, PUR, PEVA possible",1.0,0.24,0.24,,-1.427116355640146,,,,
1798,2356,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.85,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,0.85,0.85,,-0.1625189294977749,,,,
1799,2357,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.16,mg/kg,"mix of PE, PP, PET possible",1.0,0.16,0.16,,-1.83258146374831,,,,
1800,2358,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.19,mg/kg,"mix of PS, PUR, PEVA possible",1.0,0.19,0.19,,-1.660731206821651,,,,
1801,2359,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.174,mg/kg,unknown,1.0,0.174,0.174,,-1.748699979767608,,,,
1802,2360,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.3,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,0.3,0.3,,-1.203972804325936,,,,
1803,2361,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.09,mg/kg,"mix of PE, PP, PET possible",1.0,0.09,0.09,,-2.407945608651872,,,,
1804,2362,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.17,mg/kg,"mix of PS, PUR, PEVA possible",1.0,0.17,0.17,,-1.771956841931875,,,,
1805,2363,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.15,mg/kg,unknown,1.0,0.15,0.15,,-1.897119984885881,,,,
1806,2364,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.33,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,0.33,0.33,,-1.108662624521611,,,,
1807,2365,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.08,mg/kg,"mix of PE, PP, PET possible",1.0,0.08,0.08,,-2.525728644308256,,,,
1808,2366,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.2,mg/kg,"mix of PS, PUR, PEVA possible",1.0,0.2,0.2,,-1.6094379124341,,,,
1809,2367,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.09,mg/kg,unknown,1.0,0.09,0.09,,-2.407945608651872,,,,
1810,2368,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.16,mg/kg,"mix of PE, PP, PET, PS, PUR, PEVA possible",1.0,0.16,0.16,,-1.83258146374831,,,,
1811,2369,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.09,mg/kg,"mix of PE, PP, PET possible",1.0,0.09,0.09,,-2.407945608651872,,,,
1812,2370,Fred-Ahmadu et al 2022,2018-2019,Plastic,Not Reported,Nigeria,Africa,Lead,Pb,7439-92-1,,Inorganic/Elemental,,,,mean,0.1,mg/kg,unknown,1.0,0.1,0.1,,-2.302585092994045,,,,
